name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Isabel,2003,9,12,18,21.7,-58.2,hurricane,5,140,920,NA,NA
Isabel,2003,9,13,0,21.8,-59.1,hurricane,4,135,925,NA,NA
Isabel,2003,9,13,6,21.9,-60.1,hurricane,4,130,935,NA,NA
Isabel,2003,9,13,12,22.1,-61,hurricane,4,135,935,NA,NA
Isabel,2003,9,13,18,22.5,-62.1,hurricane,5,140,932,NA,NA
Isabel,2003,9,14,0,22.9,-63.3,hurricane,4,135,935,NA,NA
Isabel,2003,9,14,6,23.2,-64.6,hurricane,4,135,939,NA,NA
Isabel,2003,9,14,12,23.5,-65.8,hurricane,4,135,935,NA,NA
Isabel,2003,9,14,18,23.9,-67,hurricane,5,140,933,NA,NA
Isabel,2003,9,15,0,24.3,-67.9,hurricane,4,130,937,NA,NA
Isabel,2003,9,15,6,24.5,-68.8,hurricane,4,125,940,NA,NA
Isabel,2003,9,15,12,24.8,-69.4,hurricane,4,120,946,NA,NA
Isabel,2003,9,15,18,25.3,-69.8,hurricane,4,115,949,NA,NA
Isabel,2003,9,16,0,25.7,-70.2,hurricane,3,105,952,NA,NA
Isabel,2003,9,16,6,26.3,-70.5,hurricane,3,100,955,NA,NA
Isabel,2003,9,16,12,26.8,-70.9,hurricane,2,95,959,NA,NA
Isabel,2003,9,16,18,27.4,-71.2,hurricane,2,95,959,NA,NA
Isabel,2003,9,17,0,28.1,-71.5,hurricane,2,95,957,NA,NA
Isabel,2003,9,17,6,28.9,-71.9,hurricane,2,95,957,NA,NA
Isabel,2003,9,17,12,29.7,-72.5,hurricane,2,90,957,NA,NA
Isabel,2003,9,17,18,30.6,-73,hurricane,2,90,955,NA,NA
Isabel,2003,9,18,0,31.5,-73.5,hurricane,2,90,953,NA,NA
Isabel,2003,9,18,6,32.5,-74.3,hurricane,2,90,956,NA,NA
Isabel,2003,9,18,12,33.7,-75.2,hurricane,2,90,956,NA,NA
Isabel,2003,9,18,17,34.9,-76.2,hurricane,2,90,957,NA,NA
Isabel,2003,9,18,18,35.1,-76.4,hurricane,2,85,958,NA,NA
Isabel,2003,9,19,0,36.7,-77.7,hurricane,1,65,969,NA,NA
Juan,2003,9,26,12,31.8,-62,hurricane,1,65,987,NA,NA
Juan,2003,9,26,18,32.5,-62,hurricane,1,70,987,NA,NA
Juan,2003,9,27,0,33.3,-62,hurricane,1,75,984,NA,NA
Juan,2003,9,27,6,34.4,-62.2,hurricane,1,75,981,NA,NA
Juan,2003,9,27,12,35.2,-62.8,hurricane,1,75,979,NA,NA
Juan,2003,9,27,18,35.5,-63.2,hurricane,2,90,969,NA,NA
Juan,2003,9,28,0,36.3,-63.6,hurricane,2,90,970,NA,NA
Juan,2003,9,28,6,37.1,-64,hurricane,2,90,970,NA,NA
Juan,2003,9,28,12,38.5,-64.1,hurricane,2,90,970,NA,NA
Juan,2003,9,28,18,40.2,-64.1,hurricane,2,90,970,NA,NA
Juan,2003,9,29,0,42.8,-63.9,hurricane,2,85,972,NA,NA
Juan,2003,9,29,3,44.4,-63.8,hurricane,2,85,973,NA,NA
Juan,2003,9,29,6,46,-63.8,hurricane,1,65,982,NA,NA
Kate,2003,9,29,18,29.2,-36.8,hurricane,1,65,987,NA,NA
Kate,2003,9,30,0,30,-35.4,hurricane,1,65,987,NA,NA
Kate,2003,10,1,18,31.7,-40.9,hurricane,1,65,987,NA,NA
Kate,2003,10,2,0,31.1,-42.1,hurricane,1,65,987,NA,NA
Kate,2003,10,2,6,30.3,-43,hurricane,1,75,979,NA,NA
Kate,2003,10,2,12,30.1,-43.6,hurricane,1,75,979,NA,NA
Kate,2003,10,2,18,29.9,-44.7,hurricane,1,80,976,NA,NA
Kate,2003,10,3,0,29.6,-45.8,hurricane,1,80,976,NA,NA
Kate,2003,10,3,6,29.4,-46.9,hurricane,2,90,970,NA,NA
Kate,2003,10,3,12,29.4,-47.8,hurricane,2,90,970,NA,NA
Kate,2003,10,3,18,29.6,-49.1,hurricane,3,100,962,NA,NA
Kate,2003,10,4,0,29.9,-50.3,hurricane,3,100,962,NA,NA
Kate,2003,10,4,6,30.1,-51.6,hurricane,3,100,962,NA,NA
Kate,2003,10,4,12,30.1,-52.8,hurricane,3,105,956,NA,NA
Kate,2003,10,4,18,30.2,-54,hurricane,3,110,952,NA,NA
Kate,2003,10,5,0,30.3,-54.7,hurricane,3,100,962,NA,NA
Kate,2003,10,5,6,30.4,-55.5,hurricane,2,95,968,NA,NA
Kate,2003,10,5,12,30.7,-56.1,hurricane,2,90,973,NA,NA
Kate,2003,10,5,18,31.4,-56.4,hurricane,2,85,975,NA,NA
Kate,2003,10,6,0,32.3,-56.2,hurricane,1,80,977,NA,NA
Kate,2003,10,6,6,33.5,-56,hurricane,1,80,977,NA,NA
Kate,2003,10,6,12,35.2,-55.6,hurricane,1,75,979,NA,NA
Kate,2003,10,6,18,36.9,-55,hurricane,1,70,983,NA,NA
Kate,2003,10,7,0,38.6,-54,hurricane,1,65,987,NA,NA
Alex,2004,8,3,6,33,-77.4,hurricane,1,70,983,149.60139999999998,46.0312
Alex,2004,8,3,12,34.2,-76.4,hurricane,2,85,974,149.60139999999998,46.0312
Alex,2004,8,3,18,35.3,-75.2,hurricane,2,85,972,189.87869999999998,57.538999999999994
Alex,2004,8,4,0,36,-73.7,hurricane,1,80,974,178.37089999999998,63.292899999999996
Alex,2004,8,4,6,36.8,-72.1,hurricane,1,80,973,224.4021,74.80069999999999
Alex,2004,8,4,12,37.3,-70.2,hurricane,2,85,973,224.4021,74.80069999999999
Alex,2004,8,4,18,37.8,-68.3,hurricane,2,95,965,258.9255,74.80069999999999
Alex,2004,8,5,0,38.5,-66,hurricane,3,105,957,258.9255,80.5546
Alex,2004,8,5,6,39.5,-63.1,hurricane,3,105,957,345.234,80.5546
Alex,2004,8,5,12,40.8,-59.6,hurricane,3,100,962,437.29639999999995,80.5546
Alex,2004,8,5,18,42.7,-55,hurricane,2,90,970,431.54249999999996,57.538999999999994
Alex,2004,8,6,0,44.5,-49.3,hurricane,1,75,978,431.54249999999996,57.538999999999994
Alex,2004,8,6,6,46.1,-44.2,hurricane,1,65,984,431.54249999999996,57.538999999999994
Charley,2004,8,11,18,16.7,-76.8,hurricane,1,65,993,172.617,28.769499999999997
Charley,2004,8,12,0,17.4,-78.1,hurricane,1,65,992,172.617,28.769499999999997
Charley,2004,8,12,6,18.2,-79.3,hurricane,1,75,988,172.617,23.0156
Charley,2004,8,12,12,19.2,-80.7,hurricane,1,80,984,189.87869999999998,40.2773
Charley,2004,8,12,18,20.5,-81.6,hurricane,2,90,980,207.14039999999997,46.0312
Charley,2004,8,13,0,21.7,-82.2,hurricane,2,90,976,207.14039999999997,46.0312
Charley,2004,8,13,4,22.7,-82.6,hurricane,3,105,966,NA,NA
Charley,2004,8,13,6,23,-82.6,hurricane,3,105,966,207.14039999999997,46.0312
Charley,2004,8,13,12,24.4,-82.9,hurricane,2,95,969,189.87869999999998,46.0312
Charley,2004,8,13,18,26.1,-82.4,hurricane,4,125,947,143.8475,34.523399999999995
Charley,2004,8,13,19,26.6,-82.2,hurricane,4,130,941,NA,NA
Charley,2004,8,13,20,26.9,-82.1,hurricane,4,125,942,NA,NA
Charley,2004,8,14,0,28.1,-81.6,hurricane,1,75,970,132.3397,46.0312
Charley,2004,8,14,6,30.1,-80.8,hurricane,1,75,993,161.1092,69.04679999999999
Charley,2004,8,14,12,32.3,-79.7,hurricane,1,65,988,161.1092,46.0312
Charley,2004,8,14,14,33,-79.4,hurricane,1,70,992,NA,NA
Charley,2004,8,14,16,33.8,-78.7,hurricane,1,65,997,NA,NA
Danielle,2004,8,15,0,13.8,-29.3,hurricane,1,65,987,224.4021,46.0312
Danielle,2004,8,15,6,14.1,-30.8,hurricane,1,75,981,224.4021,51.78509999999999
Danielle,2004,8,15,12,14.7,-32.1,hurricane,1,80,978,224.4021,51.78509999999999
Danielle,2004,8,15,18,15.2,-33.5,hurricane,2,85,975,224.4021,57.538999999999994
Danielle,2004,8,16,0,16,-34.8,hurricane,2,90,970,218.64819999999997,46.0312
Danielle,2004,8,16,6,16.8,-36,hurricane,2,90,970,207.14039999999997,46.0312
Danielle,2004,8,16,12,17.7,-37.2,hurricane,2,90,970,189.87869999999998,46.0312
Danielle,2004,8,16,18,19,-38.2,hurricane,2,95,964,172.617,51.78509999999999
Danielle,2004,8,17,0,20.3,-38.9,hurricane,2,95,965,172.617,51.78509999999999
Danielle,2004,8,17,6,21.7,-39.6,hurricane,2,90,970,172.617,46.0312
Danielle,2004,8,17,12,23.3,-40,hurricane,2,90,970,172.617,40.2773
Danielle,2004,8,17,18,24.6,-40.3,hurricane,2,85,974,172.617,46.0312
Danielle,2004,8,18,0,25.9,-40.6,hurricane,1,75,981,172.617,46.0312
Danielle,2004,8,18,6,27.3,-40.3,hurricane,1,65,985,149.60139999999998,23.0156
Gaston,2004,8,29,12,32.8,-79.5,hurricane,1,65,986,92.0624,11.5078
Gaston,2004,8,29,14,33,-79.6,hurricane,1,65,985,NA,NA
Ivan,2004,9,5,6,9.5,-43.4,hurricane,1,65,987,207.14039999999997,46.0312
Ivan,2004,9,5,12,9.8,-45.1,hurricane,2,85,977,230.15599999999998,46.0312
Ivan,2004,9,5,18,10.2,-46.8,hurricane,3,110,955,230.15599999999998,46.0312
Ivan,2004,9,6,0,10.6,-48.5,hurricane,4,115,948,253.17159999999998,69.04679999999999
Ivan,2004,9,6,6,10.8,-50.5,hurricane,3,110,950,253.17159999999998,69.04679999999999
Ivan,2004,9,6,12,11,-52.5,hurricane,3,110,955,276.18719999999996,69.04679999999999
Ivan,2004,9,6,18,11.3,-54.4,hurricane,2,90,969,195.6326,51.78509999999999
Ivan,2004,9,7,0,11.2,-56.1,hurricane,2,90,964,218.64819999999997,69.04679999999999
Ivan,2004,9,7,6,11.3,-57.8,hurricane,2,95,965,230.15599999999998,86.3085
Ivan,2004,9,7,12,11.6,-59.4,hurricane,3,100,963,230.15599999999998,86.3085
Ivan,2004,9,7,18,11.8,-61.1,hurricane,3,105,956,304.95669999999996,86.3085
Ivan,2004,9,7,21,11.9,-61.8,hurricane,3,110,952,NA,NA
Ivan,2004,9,8,0,12,-62.6,hurricane,4,115,950,304.95669999999996,92.0624
Ivan,2004,9,8,6,12.3,-64.1,hurricane,4,120,946,304.95669999999996,92.0624
Ivan,2004,9,8,12,12.6,-65.5,hurricane,4,120,955,304.95669999999996,92.0624
Ivan,2004,9,8,18,13,-67,hurricane,4,120,950,304.95669999999996,92.0624
Ivan,2004,9,9,0,13.3,-68.3,hurricane,4,130,938,304.95669999999996,86.3085
Ivan,2004,9,9,6,13.7,-69.5,hurricane,5,140,925,304.95669999999996,86.3085
Ivan,2004,9,9,12,14.2,-70.8,hurricane,5,140,919,304.95669999999996,86.3085
Ivan,2004,9,9,18,14.7,-71.9,hurricane,4,130,921,247.41769999999997,69.04679999999999
Ivan,2004,9,10,0,15.2,-72.8,hurricane,4,130,923,276.18719999999996,92.0624
Ivan,2004,9,10,6,15.7,-73.8,hurricane,4,125,930,276.18719999999996,92.0624
Ivan,2004,9,10,12,16.2,-74.7,hurricane,4,125,934,276.18719999999996,86.3085
Ivan,2004,9,10,18,16.8,-75.8,hurricane,4,120,940,276.18719999999996,86.3085
Ivan,2004,9,11,0,17.3,-76.5,hurricane,4,135,926,276.18719999999996,92.0624
Ivan,2004,9,11,3,17.4,-77.2,hurricane,4,130,924,NA,NA
Ivan,2004,9,11,6,17.4,-77.6,hurricane,4,130,923,287.695,80.5546
Ivan,2004,9,11,12,17.7,-78.4,hurricane,4,125,925,287.695,80.5546
Ivan,2004,9,11,18,18,-79,hurricane,5,145,920,287.695,103.57019999999999
Ivan,2004,9,12,0,18.2,-79.6,hurricane,5,145,910,287.695,138.09359999999998
Ivan,2004,9,12,6,18.4,-80.4,hurricane,4,135,915,287.695,120.83189999999999
Ivan,2004,9,12,12,18.8,-81.2,hurricane,4,135,919,310.7106,143.8475
Ivan,2004,9,12,14,18.9,-81.5,hurricane,4,130,920,NA,NA
Ivan,2004,9,12,18,19.1,-82.1,hurricane,4,130,920,310.7106,143.8475
Ivan,2004,9,13,0,19.5,-82.8,hurricane,5,140,916,345.234,149.60139999999998
Ivan,2004,9,13,6,19.9,-83.5,hurricane,5,140,920,345.234,149.60139999999998
Ivan,2004,9,13,12,20.4,-84.1,hurricane,5,140,915,350.98789999999997,149.60139999999998
Ivan,2004,9,13,18,20.9,-84.7,hurricane,5,140,912,379.75739999999996,195.6326
Ivan,2004,9,13,21,22.1,-84.8,hurricane,5,140,910,NA,NA
Ivan,2004,9,14,0,21.6,-85.1,hurricane,5,140,914,374.0035,184.1248
Ivan,2004,9,14,1,21.7,-85.2,hurricane,5,140,916,NA,NA
Ivan,2004,9,14,6,22.4,-85.6,hurricane,5,140,924,374.0035,184.1248
Ivan,2004,9,14,12,23,-86,hurricane,4,125,930,431.54249999999996,184.1248
Ivan,2004,9,14,18,23.7,-86.5,hurricane,4,120,931,431.54249999999996,189.87869999999998
Ivan,2004,9,15,0,24.7,-87,hurricane,4,120,928,431.54249999999996,189.87869999999998
Ivan,2004,9,15,6,25.6,-87.4,hurricane,4,120,935,431.54249999999996,189.87869999999998
Ivan,2004,9,15,12,26.7,-87.9,hurricane,4,115,939,489.08149999999995,189.87869999999998
Ivan,2004,9,15,18,27.9,-88.2,hurricane,4,115,937,460.31199999999995,189.87869999999998
Ivan,2004,9,16,0,28.9,-88.2,hurricane,3,110,931,460.31199999999995,189.87869999999998
Ivan,2004,9,16,6,30,-87.9,hurricane,3,105,943,402.77299999999997,189.87869999999998
Ivan,2004,9,16,6,30.2,-87.9,hurricane,3,105,946,NA,NA
Ivan,2004,9,16,12,31.4,-87.7,hurricane,1,70,965,374.0035,92.0624
Jeanne,2004,9,16,11,18.6,-68.3,hurricane,1,70,985,NA,NA
Jeanne,2004,9,16,12,18.6,-68.5,hurricane,1,70,984,63.292899999999996,23.0156
Jeanne,2004,9,16,18,18.8,-69,hurricane,1,65,988,138.09359999999998,23.0156
Jeanne,2004,9,20,18,27.2,-71.4,hurricane,1,75,984,195.6326,46.0312
Jeanne,2004,9,21,0,27.4,-70.8,hurricane,1,75,982,207.14039999999997,46.0312
Jeanne,2004,9,21,6,27.6,-70.2,hurricane,1,75,972,224.4021,86.3085
Jeanne,2004,9,21,12,27.6,-69.5,hurricane,1,75,972,224.4021,80.5546
Jeanne,2004,9,21,18,27.4,-69.2,hurricane,1,75,972,224.4021,80.5546
Jeanne,2004,9,22,0,27.2,-68.9,hurricane,1,80,972,218.64819999999997,80.5546
Jeanne,2004,9,22,6,26.8,-68.7,hurricane,2,85,968,241.66379999999998,80.5546
Jeanne,2004,9,22,12,26.5,-68.5,hurricane,2,85,968,253.17159999999998,80.5546
Jeanne,2004,9,22,18,26.2,-68.8,hurricane,2,85,967,253.17159999999998,80.5546
Jeanne,2004,9,23,0,25.7,-69,hurricane,2,85,966,253.17159999999998,80.5546
Jeanne,2004,9,23,6,25.5,-69.3,hurricane,2,85,966,253.17159999999998,80.5546
Jeanne,2004,9,23,12,25.5,-69.6,hurricane,1,80,966,253.17159999999998,80.5546
Jeanne,2004,9,23,18,25.8,-70,hurricane,1,75,966,253.17159999999998,80.5546
Jeanne,2004,9,24,0,26,-70.4,hurricane,1,70,966,253.17159999999998,80.5546
Jeanne,2004,9,24,6,26.1,-71.2,hurricane,1,75,969,258.9255,80.5546
Jeanne,2004,9,24,12,26.2,-72.2,hurricane,1,80,969,270.4333,86.3085
Jeanne,2004,9,24,18,26.4,-73.1,hurricane,2,85,968,270.4333,86.3085
Jeanne,2004,9,25,0,26.4,-74.3,hurricane,2,85,964,327.97229999999996,120.83189999999999
Jeanne,2004,9,25,6,26.5,-75.6,hurricane,2,90,960,327.97229999999996,120.83189999999999
Jeanne,2004,9,25,12,26.6,-76.9,hurricane,3,100,957,293.4489,120.83189999999999
Jeanne,2004,9,25,14,26.7,-77.3,hurricane,3,100,956,NA,NA
Jeanne,2004,9,25,18,26.9,-78.2,hurricane,3,105,952,310.7106,120.83189999999999
Jeanne,2004,9,26,0,27.1,-79.4,hurricane,3,105,951,350.98789999999997,138.09359999999998
Jeanne,2004,9,26,4,27.2,-80.2,hurricane,3,105,950,NA,NA
Jeanne,2004,9,26,6,27.3,-80.6,hurricane,2,95,953,350.98789999999997,115.07799999999999
Jeanne,2004,9,26,12,27.7,-81.6,hurricane,1,75,965,316.4645,34.523399999999995
Karl,2004,9,18,0,13.9,-37,hurricane,1,70,984,172.617,28.769499999999997
Karl,2004,9,18,6,14.5,-38,hurricane,2,85,975,195.6326,40.2773
Karl,2004,9,18,12,15,-38.8,hurricane,2,90,970,241.66379999999998,40.2773
Karl,2004,9,18,18,15.6,-39.7,hurricane,2,95,965,241.66379999999998,51.78509999999999
Karl,2004,9,19,0,15.9,-40.8,hurricane,2,95,965,241.66379999999998,51.78509999999999
Karl,2004,9,19,6,16,-41.6,hurricane,3,100,960,258.9255,63.292899999999996
Karl,2004,9,19,12,16.3,-42.4,hurricane,3,105,955,241.66379999999998,63.292899999999996
Karl,2004,9,19,18,16.7,-43.4,hurricane,3,110,951,276.18719999999996,69.04679999999999
Karl,2004,9,20,0,16.8,-44.5,hurricane,3,110,951,276.18719999999996,69.04679999999999
Karl,2004,9,20,6,17,-45.2,hurricane,4,115,948,310.7106,80.5546
Karl,2004,9,20,12,17.5,-46,hurricane,3,110,951,356.74179999999996,103.57019999999999
Karl,2004,9,20,18,18.1,-46.5,hurricane,3,110,951,374.0035,120.83189999999999
Karl,2004,9,21,0,18.7,-47,hurricane,4,120,943,431.54249999999996,120.83189999999999
Karl,2004,9,21,6,19.6,-47.3,hurricane,4,125,938,489.08149999999995,138.09359999999998
Karl,2004,9,21,12,20.8,-47.8,hurricane,4,120,943,517.851,155.3553
Karl,2004,9,21,18,22.3,-48.3,hurricane,3,105,948,517.851,172.617
Karl,2004,9,22,0,23.7,-48.8,hurricane,3,100,955,517.851,172.617
Karl,2004,9,22,6,24.9,-49.4,hurricane,2,95,962,517.851,172.617
Karl,2004,9,22,12,26.2,-49.5,hurricane,2,90,967,517.851,172.617
Karl,2004,9,22,18,27.5,-48.7,hurricane,2,90,970,517.851,172.617
Karl,2004,9,23,0,29,-47.7,hurricane,2,95,965,546.6205,143.8475
Karl,2004,9,23,6,30.7,-46.3,hurricane,3,110,951,575.39,143.8475
Karl,2004,9,23,12,32.5,-44.4,hurricane,3,105,953,604.1595,143.8475
Karl,2004,9,23,18,34.5,-43,hurricane,2,90,955,632.929,143.8475
Karl,2004,9,24,0,36.8,-41.9,hurricane,1,80,957,632.929,143.8475
Karl,2004,9,24,6,39.5,-41.2,hurricane,1,75,959,661.6985,143.8475
Karl,2004,9,24,12,42.6,-40.5,hurricane,1,70,961,690.468,161.1092
Karl,2004,9,24,18,45.5,-40.5,hurricane,1,65,962,776.7764999999999,161.1092
Lisa,2004,10,2,6,40.3,-41.6,hurricane,1,65,987,149.60139999999998,23.0156
Lisa,2004,10,2,12,41.6,-39.1,hurricane,1,65,987,149.60139999999998,23.0156
Emily,2005,7,14,0,11.6,-60.2,hurricane,1,70,999,218.64819999999997,23.0156
Emily,2005,7,14,6,11.9,-61.5,hurricane,1,75,991,218.64819999999997,28.769499999999997
Emily,2005,7,14,7,12,-61.8,hurricane,1,75,989,NA,NA
Emily,2005,7,14,12,12.4,-63.2,hurricane,2,85,980,207.14039999999997,46.0312
Emily,2005,7,14,18,12.9,-64.9,hurricane,3,100,971,189.87869999999998,46.0312
Emily,2005,7,15,0,13.3,-66.7,hurricane,3,110,959,212.8943,46.0312
Emily,2005,7,15,6,13.7,-68.4,hurricane,4,115,952,218.64819999999997,57.538999999999994
Emily,2005,7,15,12,14.1,-70.1,hurricane,4,115,964,230.15599999999998,57.538999999999994
Emily,2005,7,15,18,14.5,-71.8,hurricane,2,95,969,230.15599999999998,46.0312
Emily,2005,7,16,0,14.9,-73.4,hurricane,3,110,958,207.14039999999997,57.538999999999994
Emily,2005,7,16,6,15.4,-75,hurricane,4,120,953,207.14039999999997,80.5546
Emily,2005,7,16,12,15.9,-76.5,hurricane,4,130,944,207.14039999999997,86.3085
Emily,2005,7,16,18,16.4,-78,hurricane,4,135,937,218.64819999999997,74.80069999999999
Emily,2005,7,17,0,17.1,-79.5,hurricane,5,140,929,218.64819999999997,74.80069999999999
Emily,2005,7,17,6,17.7,-81.2,hurricane,4,135,940,218.64819999999997,74.80069999999999
Emily,2005,7,17,12,18.3,-82.8,hurricane,4,130,946,218.64819999999997,74.80069999999999
Emily,2005,7,17,18,18.9,-84.3,hurricane,4,125,948,218.64819999999997,74.80069999999999
Emily,2005,7,18,0,19.5,-85.8,hurricane,4,120,951,241.66379999999998,74.80069999999999
Emily,2005,7,18,6,20.3,-87.3,hurricane,4,115,955,270.4333,74.80069999999999
Emily,2005,7,18,6,20.3,-87.4,hurricane,4,115,955,NA,NA
Emily,2005,7,18,12,21.3,-88.9,hurricane,1,65,975,247.41769999999997,34.523399999999995
Emily,2005,7,18,18,22,-90.3,hurricane,1,65,984,172.617,34.523399999999995
Emily,2005,7,19,0,22.6,-91.5,hurricane,1,75,981,201.38649999999998,34.523399999999995
Emily,2005,7,19,6,23.2,-92.8,hurricane,1,80,980,207.14039999999997,57.538999999999994
Emily,2005,7,19,12,23.7,-94,hurricane,1,80,977,235.9099,63.292899999999996
Emily,2005,7,19,18,24.1,-95.1,hurricane,2,85,959,253.17159999999998,80.5546
Emily,2005,7,20,0,24.4,-96.1,hurricane,3,110,948,264.6794,97.8163
Emily,2005,7,20,6,24.6,-96.9,hurricane,3,110,944,264.6794,97.8163
Emily,2005,7,20,12,24.8,-97.6,hurricane,3,110,944,247.41769999999997,97.8163
Emily,2005,7,20,18,25,-98.7,tropical storm,1,70,975,218.64819999999997,69.04679999999999
Katrina,2005,8,25,22,26,-80.1,hurricane,1,70,984,NA,NA
Katrina,2005,8,26,0,25.9,-80.3,hurricane,1,70,983,138.09359999999998,23.0156
Katrina,2005,8,26,6,25.4,-81.3,hurricane,1,65,987,132.3397,23.0156
Katrina,2005,8,26,12,25.1,-82,hurricane,1,75,979,138.09359999999998,34.523399999999995
Katrina,2005,8,26,18,24.9,-82.6,hurricane,2,85,968,149.60139999999998,40.2773
Katrina,2005,8,27,0,24.6,-83.3,hurricane,2,90,959,189.87869999999998,51.78509999999999
Katrina,2005,8,27,6,24.4,-84,hurricane,2,95,950,253.17159999999998,74.80069999999999
Katrina,2005,8,27,12,24.4,-84.7,hurricane,3,100,942,253.17159999999998,74.80069999999999
Katrina,2005,8,27,18,24.5,-85.3,hurricane,3,100,948,264.6794,92.0624
Katrina,2005,8,28,0,24.8,-85.9,hurricane,3,100,941,276.18719999999996,120.83189999999999
Katrina,2005,8,28,6,25.2,-86.7,hurricane,4,125,930,345.234,172.617
Katrina,2005,8,28,12,25.7,-87.7,hurricane,5,145,909,368.2496,189.87869999999998
Katrina,2005,8,28,18,26.3,-88.6,hurricane,5,150,902,414.28079999999994,207.14039999999997
Katrina,2005,8,29,0,27.2,-89.2,hurricane,5,140,905,437.29639999999995,195.6326
Katrina,2005,8,29,6,28.2,-89.6,hurricane,4,125,913,402.77299999999997,184.1248
Katrina,2005,8,29,11,29.3,-89.6,hurricane,3,110,920,NA,NA
Katrina,2005,8,29,12,29.5,-89.6,hurricane,3,110,923,402.77299999999997,172.617
Katrina,2005,8,29,14,30.2,-89.6,hurricane,3,105,928,NA,NA
Katrina,2005,8,29,18,31.1,-89.6,hurricane,1,80,948,322.2184,92.0624
Maria,2005,9,4,6,27.5,-55.1,hurricane,1,65,987,149.60139999999998,23.0156
Maria,2005,9,4,12,28.6,-55.5,hurricane,1,65,987,172.617,34.523399999999995
Maria,2005,9,4,18,29.6,-56,hurricane,1,75,980,172.617,34.523399999999995
Maria,2005,9,5,0,30.2,-56.5,hurricane,1,75,980,172.617,34.523399999999995
Maria,2005,9,5,6,30.9,-56.8,hurricane,1,80,977,178.37089999999998,34.523399999999995
Maria,2005,9,5,12,31.5,-56.8,hurricane,2,85,975,207.14039999999997,46.0312
Maria,2005,9,5,18,32.1,-56.7,hurricane,2,90,970,207.14039999999997,46.0312
Maria,2005,9,6,0,32.6,-56.6,hurricane,3,100,962,207.14039999999997,46.0312
Maria,2005,9,6,6,33,-56.5,hurricane,2,90,970,207.14039999999997,40.2773
Maria,2005,9,6,12,33.5,-56,hurricane,1,80,975,230.15599999999998,40.2773
Maria,2005,9,6,18,33.9,-55.4,hurricane,1,75,980,230.15599999999998,40.2773
Maria,2005,9,7,0,34.4,-54.6,hurricane,1,65,987,230.15599999999998,69.04679999999999
Maria,2005,9,7,6,34.8,-53.3,hurricane,1,70,983,322.2184,103.57019999999999
Maria,2005,9,7,12,35.6,-51.8,hurricane,1,75,980,431.54249999999996,172.617
Maria,2005,9,7,18,36.5,-50.8,hurricane,1,75,980,431.54249999999996,172.617
Maria,2005,9,8,0,37.2,-49.9,hurricane,1,70,982,431.54249999999996,155.3553
Maria,2005,9,8,6,37.9,-49,hurricane,1,65,985,431.54249999999996,155.3553
Maria,2005,9,8,12,38.7,-48,hurricane,1,65,985,460.31199999999995,86.3085
Maria,2005,9,8,18,39.1,-47.2,hurricane,1,65,985,460.31199999999995,86.3085
Nate,2005,9,7,12,28.9,-66.2,hurricane,1,65,987,207.14039999999997,46.0312
Nate,2005,9,7,18,29.3,-66,hurricane,1,70,985,207.14039999999997,46.0312
Nate,2005,9,8,0,29.6,-65.7,hurricane,1,75,984,207.14039999999997,46.0312
Nate,2005,9,8,6,30,-65,hurricane,1,75,982,207.14039999999997,46.0312
Nate,2005,9,8,12,30.5,-63.8,hurricane,1,75,982,207.14039999999997,46.0312
Nate,2005,9,8,18,31.4,-62.7,hurricane,1,75,982,207.14039999999997,46.0312
Nate,2005,9,9,0,32.6,-61.1,hurricane,1,80,979,345.234,51.78509999999999
Nate,2005,9,9,6,33.4,-59.1,hurricane,1,70,985,379.75739999999996,115.07799999999999
Nate,2005,9,9,12,34,-55.8,hurricane,1,65,986,379.75739999999996,51.78509999999999
Ophelia,2005,9,9,0,28.6,-79.3,hurricane,1,65,990,138.09359999999998,23.0156
Ophelia,2005,9,9,18,29.8,-78.5,hurricane,1,65,983,161.1092,28.769499999999997
Ophelia,2005,9,10,12,31.5,-76.6,hurricane,1,65,976,258.9255,28.769499999999997
Ophelia,2005,9,10,18,31.7,-76.2,hurricane,1,70,977,276.18719999999996,28.769499999999997
Ophelia,2005,9,11,0,31.8,-75.9,hurricane,1,70,977,276.18719999999996,63.292899999999996
Ophelia,2005,9,11,6,31.7,-75.9,hurricane,1,75,978,299.20279999999997,63.292899999999996
Ophelia,2005,9,11,12,31.6,-75.7,hurricane,1,70,978,299.20279999999997,63.292899999999996
Ophelia,2005,9,11,18,31.4,-75.9,hurricane,1,65,978,322.2184,57.538999999999994
Ophelia,2005,9,14,0,32.6,-78.1,hurricane,1,65,985,253.17159999999998,86.3085
Ophelia,2005,9,14,6,32.9,-78,hurricane,1,70,980,253.17159999999998,86.3085
Ophelia,2005,9,14,12,33.4,-77.7,hurricane,1,75,980,253.17159999999998,86.3085
Ophelia,2005,9,14,18,33.9,-77.5,hurricane,1,75,979,253.17159999999998,86.3085
Ophelia,2005,9,15,0,34.2,-76.9,hurricane,1,75,979,253.17159999999998,74.80069999999999
Ophelia,2005,9,15,6,34.5,-76.3,hurricane,1,70,982,253.17159999999998,74.80069999999999
Ophelia,2005,9,15,12,34.7,-75.8,hurricane,1,65,984,253.17159999999998,74.80069999999999
Ophelia,2005,9,15,18,34.7,-75.6,hurricane,1,65,986,253.17159999999998,40.2773
